Team within selected timeframe,League Name,Season,defense,possession,creativity,progression,crossing,explosive,attacking,setpiece,gkbuildup,excitement,Cluster,x,y,Distance to KIF 25-26
Chungju Citizen - K4 League 2023,K4 League,2023,-0.155066061,0.38916768,0.375725233,-0.338955878,-0.124198686,0.421066724,-0.155283877,-0.433755101,-0.151066917,-0.026396024,154,14.330855,4.389497,56.88114465
Chungju Citizen - K4 League 2024,K4 League,2024,-1.41179098,1.727488407,-0.193370618,0.624293068,0.623544144,-0.570712625,-0.209185529,-1.191490965,0.778865641,-0.413905178,43,12.811526,60.122505,4.167494153
Chungnam Asan - K League 2 2022,K League 2,2022,0.035721745,-0.66133738,0.160155765,0.121163405,1.235104117,0.05231638,0.335822296,0.94357656,-2.271431738,-0.036437628,149,-18.933113,-68.10309,134.1735455
Chungnam Asan - K League 2 2023,K League 2,2023,-0.228116043,0.054336373,-0.13851314,-0.084269426,-0.009228151,0.013478849,-0.47692995,0.785074303,-2.03366648,-0.27090089,1,-20.289186,-14.554468,84.37514527
Chungnam Asan - K League 2 2024,K League 2,2024,-0.458417852,0.674663371,0.392511066,0.15033833,0.018583928,-0.211906291,-0.031410949,-1.304097072,0.355243293,0.185087597,19,16.60765,47.80546,13.41200958
Chungnam Asan - K League 2 2025,K League 2,2025,-0.783504054,0.826144135,-0.213326391,-0.182985864,0.017087031,-1.042060481,0.44655162,-0.367866441,0.498737382,-0.108774914,86,-0.07224803,52.602936,18.97284875
Chungnam Asan - K League 2 2026,K League 2,2026,-0.226165112,0.567890815,-0.173723559,-0.204527548,0.718534715,-0.924112109,0.015088121,0.365865718,0.588980633,-0.133605623,20,12.939782,36.253593,25.26378137
Châteauroux - French National 1 22-23,French National 1,22-23,-0.319581545,0.918422151,0.781656479,0.72801058,0.494161782,1.261774348,-0.021547737,0.417754569,0.456301206,0.54797809,44,52.770412,-5.093019,75.42094467
Châteauroux - French National 1 23-24,French National 1,23-24,-0.049180076,0.505052256,-0.338032173,-0.479779366,-0.222341542,0.722345493,-0.661279604,-0.004254383,-0.902781039,-0.285746247,29,-20.23319,-6.990804,77.6274538
Châteauroux - French National 1 24-25,French National 1,24-25,0.037515169,-0.317191378,-0.889310486,-0.699881947,-0.933670965,-0.108777692,-1.067792241,-0.375322653,-0.427309303,-0.56178177,123,-67.25553,22.639462,92.514959
Châteauroux - French National 1 25-26,French National 1,25-26,-0.371466701,0.444021996,-0.762591825,-0.05403713,0.44045073,-0.574054688,-0.364314869,0.49226662,0.401096473,-0.552258413,8,-12.595387,39.472748,36.58944581
Chênois - Swiss 1. Liga Classic 23-24,Swiss 1. Liga Classic,23-24,-0.061763026,-0.59832876,-0.021041921,-0.435539989,-1.256834901,0.99400991,-0.425099171,0.400826283,-0.049793928,-0.07805439,29,2.6224449,-39.301674,101.5168006
Chênois - Swiss 1. Liga Classic 24-25,Swiss 1. Liga Classic,24-25,-0.529192289,0.388064897,0.597461993,0.82860928,-0.617334488,-0.309557829,0.322966891,0.169169163,0.486666854,0.333077442,182,8.343169,47.28127,16.31698968
Chênois - Swiss 1. Liga Classic 25-26,Swiss 1. Liga Classic,25-26,0.170088705,-0.001934536,0.172718068,0.761806774,-0.142537653,-0.11561302,-0.01130514,-0.194702507,-0.137873987,0.194984029,141,1.9101301,27.455406,36.91130798
Cibalia - 2. HNL 22-23,2. HNL,22-23,0.694039759,0.408417221,0.072674325,0.564529088,0.537261166,1.10626867,0.184068848,0.560306155,0.380877869,0.356343929,93,41.67044,-22.085016,86.92457232
Cibalia - 2. HNL 23-24,2. HNL,23-24,1.285638338,-1.348120168,-0.737413756,-0.571667365,-0.456891651,0.005819436,-1.10377861,-0.518704133,-1.18578084,-0.45352411,98,-60.6139,-33.32055,122.2093266
Cibalia - 2. HNL 24-25,2. HNL,24-25,0.281042264,-0.551189183,-0.600760525,-0.370584492,-0.91572673,-1.117061048,-0.977959845,0.303338128,-0.904202392,-0.699018826,153,-56.30479,-7.4585,100.3258813
Cibalia - 2. HNL 25-26,2. HNL,25-26,0.234441669,0.129140341,-0.437773617,-0.006869526,-0.293715059,-0.676042991,-0.241576497,0.123783877,0.095421499,-0.274780924,8,-13.00572,25.871983,46.25500942
Cienciano - Peruvian Liga 1 2022,Peruvian Liga 1,2022,0.489300371,0.030238547,1.095005932,-0.040634833,1.108874087,0.509800364,0.862850809,1.598256888,-0.219694907,0.551014008,197,48.868458,-50.519688,116.2369655
Cienciano - Peruvian Liga 1 2023,Peruvian Liga 1,2023,-0.144512672,0.089476773,0.224115178,-0.867271069,0.364708096,0.666510688,-0.296396242,0.648543618,-0.32433086,-0.335200181,132,6.2835264,-25.490631,87.34563682
Cienciano - Peruvian Liga 1 2024,Peruvian Liga 1,2024,-0.306402466,-0.080018637,-0.36815286,-1.037954445,0.388020523,-1.212733447,-0.715635203,-0.077165616,0.23441312,-0.773810894,67,-29.067516,37.077797,51.86039586
Cienciano - Peruvian Liga 1 2025,Peruvian Liga 1,2025,-0.487865098,0.133144122,0.170137819,-0.440781404,-0.009283762,-0.988763569,0.358564261,2.268109464,-0.226794145,-0.164700396,107,24.36187,-53.86843,115.3300083
Cienciano - Peruvian Liga 1 2026,Peruvian Liga 1,2026,-0.209187259,-0.478821013,0.203020657,-0.230801019,2.341917009,-1.710214129,0.913995833,0.558210859,-0.449310786,0.052007722,33,33.397923,-65.25849,127.5542337
Ciliverghe - Serie D  Girone B 24-25,Serie D  Girone B,24-25,-0.651919766,0.098951514,-0.823918284,0.4437025,0.268524655,-0.314318716,0.006784577,1.397952969,0.576601705,-0.488326709,8,-4.0279713,26.57307,40.43869757
Cimarrones de Sonora - Liga de Expansion MX 22-23,Liga de Expansion MX,22-23,0.757201752,-0.288319801,0.904717757,-0.244415787,0.136899328,0.126349576,-0.161777257,-0.218938725,-0.713266339,0.39676381,90,14.463814,-33.06442,94.30976119
Cimarrones de Sonora - Liga de Expansion MX 23-24,Liga de Expansion MX,23-24,0.282698474,-0.460892225,0.381086253,-0.249793033,-0.302744304,0.343474251,-0.767640855,-0.560255149,-0.582200799,-0.092907648,64,-27.989933,-12.769131,86.50342648
Cimarrones de Sonora - Liga de Expansión MX 22-23,Liga de Expansión MX,22-23,0.757201752,-0.288319801,0.904717757,-0.244415787,0.136899328,0.126349576,-0.161777257,-0.218938725,-0.713266339,0.39676381,90,14.463814,-33.06442,94.30976119
Cimarrones de Sonora - Liga de Expansión MX 23-24,Liga de Expansión MX,23-24,0.282698474,-0.460892225,0.381086253,-0.249793033,-0.302744304,0.343474251,-0.767640855,-0.560255149,-0.582200799,-0.092907648,64,-27.989784,-12.769104,86.50332656
Cincinnati - MLS 2022,MLS,2022,0.117270564,0.327657181,1.465871109,-0.63495194,-0.542117949,0.435428567,0.46848355,-0.498301846,-0.884116346,0.606167016,154,20.959162,-2.1314979,63.48130451
Cincinnati - MLS 2023,MLS,2023,0.124594931,0.851041947,1.233709059,-0.511903311,-1.319959859,0.150897995,0.204541677,0.169674814,-0.350284884,0.54819495,154,20.695595,-2.9242473,64.25601664
Cincinnati - MLS 2024,MLS,2024,-0.435950737,1.35496908,0.404536737,0.279800355,-1.299848795,0.111981772,0.359858531,-0.368066776,0.375309535,0.286394387,110,6.1757083,66.34586,11.82794308
Cincinnati - MLS 2025,MLS,2025,-0.842118445,1.218860031,-0.038413808,-0.122731083,-1.352096904,-0.359028767,0.053501834,-0.499333932,0.523177061,0.056874819,110,5.5405426,65.81539,12.19346425
Cincinnati - MLS 2026,MLS,2026,-0.782974882,1.082179241,-0.160443706,-0.610472906,-1.492166695,-0.78274733,0.618652285,-0.587074598,0.377076959,-0.130662833,110,5.3374233,65.6131,12.30809513
Cincinnati II - MLS Next Pro 2022,MLS Next Pro,2022,-0.171071814,0.800658462,0.339931126,-0.508059694,-1.026715963,1.575710861,-0.254650147,-0.61462634,0.375629018,0.167585797,176,6.37687,8.608835,53.63583058
Cincinnati II - MLS Next Pro 2023,MLS Next Pro,2023,-0.134317436,0.791145515,0.127398252,-0.391329325,-1.869759433,0.916682706,-0.843083074,-1.006192178,0.199551178,-0.148336051,65,1.928435,8.033487,55.23118833
Cincinnati II - MLS Next Pro 2024,MLS Next Pro,2024,-0.243132406,0.771443925,-0.237914506,-0.319264019,-1.663641627,-0.308841841,-0.037418304,-0.477285016,0.429022347,-0.203183952,156,-18.56104,64.559845,35.55180231
Cincinnati II - MLS Next Pro 2025,MLS Next Pro,2025,-0.295849553,0.739832378,-0.791876037,-0.264648382,-1.286010939,-0.87036851,-0.913753273,-1.035751797,1.077967648,-0.751131957,118,-38.38667,59.047215,55.26234464
Cincinnati II - MLS Next Pro 2026,MLS Next Pro,2026,-0.383204392,0.443403787,-1.010222058,-1.129686272,-1.109625504,-0.712631491,-0.759651263,-0.758375564,0.892897896,-0.693046593,118,-41.17887,53.445187,58.5300768
Cinfães - Campeonato de Portugal 25-26,Campeonato de Portugal,25-26,0.581252101,-0.849140142,-1.229656468,-0.600794714,-1.095827769,-0.810677181,-1.130482581,-0.493674348,-0.333044963,-0.569474005,5,-77.21117,13.816104,105.3139947
Cirbonero - Segunda RFEF 22-23,Segunda RFEF,22-23,0.706041005,-2.720195647,-0.706164367,-1.38197706,-1.361557682,-0.637431181,-1.239987258,0.261086151,-1.458091702,-0.772587646,139,-81.8536,-24.646715,130.8105553
Cittadella - Serie B 22-23,Serie B,22-23,1.337945436,-0.668353968,-0.142195588,-0.473738866,0.995845353,0.431631699,-0.128322658,0.199604077,-0.259585254,-0.285967908,187,4.180321,-56.972263,118.8631931
Cittadella - Serie B 23-24,Serie B,23-24,0.633015399,-0.738699075,-0.136860201,-0.393878924,1.450744147,0.548619124,0.087178106,0.399278845,-0.146472547,-0.090471548,56,7.2701344,-56.198864,117.8032318
Cittadella - Serie B 24-25,Serie B,24-25,0.793383612,-0.719961896,-0.795371171,-0.074750953,1.119051666,-0.839051602,-0.41510686,-0.938475514,-0.388026736,-0.546713199,106,-20.586811,-45.328014,112.9238142
Cittadella - Serie C 25-26,Serie C,25-26,0.133490411,0.024201242,-0.163954477,-0.052293098,1.802029777,-0.91508747,-0.012717309,0.250441396,-0.088187436,-0.144970228,173,-6.867953,-25.308971,89.71197307
Città di Fasano - Serie D  Girone H 24-25,Serie D  Girone H,24-25,0.464324162,-1.022123882,-0.775261537,-0.684600154,-1.463775445,-0.359585187,-0.454519328,0.114158054,-0.858815849,-0.475660083,98,-64.764244,-17.76004,113.5573756
Città di Fasano - Serie D  Girone H 25-26,Serie D  Girone H,25-26,0.168866651,0.424764615,-0.048691014,0.247673823,-0.407585581,-0.646659781,0.152918205,0.49211387,0.279846449,0.067740707,182,4.2366047,36.934746,27.35380929
Città di Isernia - Serie D  Girone F 24-25,Serie D  Girone F,24-25,0.514245733,-1.314059743,-0.923013205,0.104386545,0.264958425,-0.921407733,-0.959000355,0.431913574,-0.596588646,-0.845625611,30,-50.043167,-45.999672,126.3627595
Città di Teramo - Serie D  Girone F 24-25,Serie D  Girone F,24-25,0.145157056,-0.238033789,-0.154317045,0.331717256,1.972512985,-0.162805768,0.44047491,-0.215120407,0.128192766,0.123220223,173,35.01427,4.050857,59.98632687
Città di Teramo - Serie D  Girone F 25-26,Serie D  Girone F,25-26,-0.434626704,-0.72088229,0.254187746,-0.242062574,1.725490345,-0.961003113,0.566573651,-0.291081046,-0.05700359,-0.031667935,136,-12.098995,-26.999949,92.83881728
Città di Varese - Serie D  Girone A 24-25,Serie D  Girone A,24-25,0.344064826,-1.445018449,-0.405837878,-0.175880064,1.001566673,-0.857773343,0.194241191,1.222312102,-0.721721701,-0.310418676,112,-36.25595,-54.332787,127.1608171
Città di Varese - Serie D  Girone A 25-26,Serie D  Girone A,25-26,-0.097510855,-0.312752246,-0.564081976,0.299887136,0.544199896,-0.529782234,0.006914695,0.048715884,-0.111116817,-0.302347251,27,-11.913126,17.119764,52.63826736
Ciudad de Bolívar - Argentina Primera Nacional 2026,Argentina Primera Nacional,2026,1.134627057,-2.351934896,-1.497807029,-0.910438062,-0.11208636,-1.429911663,-1.292293622,-0.334535507,-1.123220262,-0.870657284,194,-64.347115,-51.49792,138.9048691
Civitanovese - Serie D  Girone F 24-25,Serie D  Girone F,24-25,0.683929856,-1.171615858,-1.120158626,-0.592190399,-1.196228025,-1.239767327,-1.146162864,-0.440778248,-0.616518391,-0.894081452,5,-84.579956,-6.566999,121.979872
Cjarlins Muzane - Serie D  Girone C 24-25,Serie D  Girone C,24-25,0.472634188,-0.647225795,-1.024413292,-0.329574398,0.397912642,-0.692467678,-0.919879946,-0.290200714,-0.705725515,-0.910093369,30,-53.98266,-1.5803127,94.64775703
Cjarlins Muzane - Serie D  Girone C 25-26,Serie D  Girone C,25-26,-0.401364622,-0.37236009,-0.141100386,-0.008008959,1.006719742,-0.824382732,0.672701631,0.092417778,0.204629664,-0.135008313,20,-1.9189013,-24.539465,87.78134952
Cleethorpes Town - English Non-League Premier Division - Step 7 25-26,English Non-League Premier Div,ision,0.372396018,-2.150175892,-0.418430053,-0.443038464,-0.127243288,-1.502942869,-0.022343365,0.20945145,-2.38264197,-0.527225866,11,-45.67198,-61.045334,137.3121177
Clemson Tigers - NCAA D1 2024,NCAA D1,2024,-0.587504846,0.707925436,0.578601047,1.670099874,1.005857945,0.281629515,1.43057394,0.766648284,0.034088933,1.042179482,39,81.24711,-22.67895,105.7707593
Clemson Tigers - NCAA D1 2025,NCAA D1,2025,-1.000007719,0.163286445,0.000318869,0.474848793,-0.367824807,-0.725348584,1.218503499,0.127681561,-0.257585715,0.232633712,88,34.807877,18.892237,45.98213777
Clermont - Ligue 1 22-23,Ligue 1,22-23,-0.015381009,0.889832453,0.353676213,-0.307013869,-0.61291789,0.812013318,-0.31254237,-0.608876523,0.305896388,0.257603722,120,7.745714,10.123277,51.89416133
Clermont - Ligue 1 23-24,Ligue 1,23-24,-0.079778396,1.00059668,-0.098474866,-0.329174176,-0.605612589,0.285317423,-0.540227321,-0.491185306,0.287657438,-0.138411458,120,7.613461,12.470304,49.60951207
Clermont - Ligue 2 24-25,Ligue 2,24-25,0.073901602,0.931477311,-0.578430547,0.643661127,-0.167201036,0.089493144,-0.581796232,-0.30899509,0.840188061,0.053020537,121,18.057156,57.342194,4.062186544
Clermont - Ligue 2 25-26,Ligue 2,25-26,-0.7100732,1.060928028,-0.833239431,0.033795279,-0.590985767,-0.649702492,-0.652588731,-0.872842124,0.792983436,-0.391358915,118,-8.083357,66.388405,25.44776803
Cleveland State Vikings - NCAA D1 2024,NCAA D1,2024,-0.571213296,0.558099078,-1.002261594,0.183351701,-1.661863785,-1.106227483,-0.852982606,-0.24792324,0.510192704,-0.645824095,36,-40.424374,62.650078,57.2754589
Cleveland State Vikings - NCAA D1 2025,NCAA D1,2025,-0.455996777,0.990268167,-0.546328862,0.606222328,-0.968285073,-0.630999254,-0.675274155,-1.399717992,0.700338084,-0.111574349,137,-6.5689936,71.79087,25.68064836
Cliftonville - Northern Irish Premiership 22-23,Northern Irish Premiership,22-23,0.091996164,-0.67222792,1.032746357,1.29809822,-0.157722595,0.566198079,0.109153545,-0.354891543,-0.528798931,0.393274986,90,20.71477,-20.61098,81.91857151
Cliftonville - Northern Irish Premiership 23-24,Northern Irish Premiership,23-24,0.075131247,-0.064001504,1.242807553,1.652063521,1.032243282,0.842285643,0.836493173,-1.365754131,0.222334701,0.994190927,143,45.105816,-3.4197495,70.5483575
Cliftonville - Northern Irish Premiership 24-25,Northern Irish Premiership,24-25,-0.103426871,0.64743112,-0.113302354,1.806490409,0.823892495,-0.431484489,0.527806193,-1.157048402,0.404696616,0.347929764,144,24.968235,59.99841,8.225668179
Cliftonville - Northern Irish Premiership 25-26,Northern Irish Premiership,25-26,0.193901707,-0.038481894,-0.252411944,1.273905536,0.150571976,-0.578987397,-0.199500452,-0.0484808,-0.42126091,-0.036660944,141,-14.70819,21.613836,50.6275808
Club Africain - Tunisia Ligue 1 22-23,Tunisia Ligue 1,22-23,0.486751092,-0.554369093,0.13422931,-0.672882582,0.088707009,-0.494234639,-0.360840453,0.863416988,0.181217995,-0.29163509,73,-7.5216174,-37.962986,102.1251211
Club Africain - Tunisia Ligue 1 23-24,Tunisia Ligue 1,23-24,0.14969717,-0.038484736,-0.5442756,-1.35382827,-0.719738504,0.003339409,-0.969844009,0.415195671,0.62276448,-0.630236113,171,-67.70489,25.45834,91.7891845
Club Africain - Tunisia Ligue 1 24-25,Tunisia Ligue 1,24-25,-0.063012229,0.046509637,-0.236605232,0.140656221,0.338349947,-0.581835512,0.346734607,1.515373489,1.099814637,0.014706175,95,24.009926,28.238117,33.74936094
Club Africain - Tunisia Ligue 1 25-26,Tunisia Ligue 1,25-26,0.538976153,-0.616877774,-0.048479504,-0.647382645,0.104957321,-1.290357172,0.111491611,1.879791793,0.14212615,-0.224380488,107,-14.387762,-47.301548,112.9190401
Club Atlético Güemes - Argentina Primera Nacional 2022,Argentina Primera Nacional,2022,1.205705798,-1.817929942,-0.685136995,-0.291148594,0.272102686,0.367720668,-1.273942903,0.715679641,-2.156088161,-0.438015536,138,-40.981163,-69.91763,143.3122804
Club Atlético Güemes - Argentina Primera Nacional 2023,Argentina Primera Nacional,2023,0.775086226,-2.042749263,-0.130044135,-0.615415663,0.076607098,0.609437566,-0.681391073,-0.651539092,-2.132338704,-0.184901514,62,-32.297375,-70.72816,140.794013
Club Atlético Güemes - Argentina Primera Nacional 2024,Argentina Primera Nacional,2024,0.690191405,-2.012944423,-0.513071308,-0.64987859,-0.195037471,-0.644779231,-0.377004208,1.153787221,-2.282521193,-0.523311118,11,-46.09956,-63.570366,139.7571226
Club Atlético Güemes - Argentina Primera Nacional 2025,Argentina Primera Nacional,2025,-0.099512518,-1.214362268,-0.715744352,-0.082395908,1.436750978,-0.592567097,-0.093903003,0.779934557,-0.98412907,-0.563433858,56,-37.14671,-55.998463,129.0463201
Club Atlético Güemes - Argentina Primera Nacional 2026,Argentina Primera Nacional,2026,0.079220559,-0.968768767,-1.111187428,-0.606103331,-0.584210122,-1.356628908,-1.181780792,-0.544883337,-0.832865778,-1.024752862,126,-79.67362,-4.5481844,116.7836597
Club Atlético Mitre - Argentina Primera Nacional 2022,Argentina Primera Nacional,2022,0.958749555,-0.568532035,0.392623708,0.699434118,-0.190643709,0.736435629,-0.560317498,0.366900589,-0.958917963,0.318608095,35,15.170029,-40.79192,102.0210522
Club Atlético Mitre - Argentina Primera Nacional 2023,Argentina Primera Nacional,2023,0.678854812,-0.839025112,-0.356903289,0.059652525,0.319450992,0.351758381,-0.581726509,-0.38887718,-0.517679525,-0.371390491,187,-12.046413,-51.921375,116.7647085
Club Atlético Mitre - Argentina Primera Nacional 2024,Argentina Primera Nacional,2024,1.02320111,-1.693292519,-0.729419297,-0.110220235,-0.068365449,-1.018070586,-0.892211719,-0.728751595,-0.865697913,-0.618704735,46,-56.89866,-46.369255,130.4257294
Club Atlético Mitre - Argentina Primera Nacional 2025,Argentina Primera Nacional,2025,0.299059674,-0.445152468,-0.32589341,0.441833734,-0.216666881,-0.690808479,-0.534062927,-0.62127988,-0.1756525,-0.261408981,141,-20.358858,23.311325,53.10344029
Club Atlético Mitre - Argentina Primera Nacional 2026,Argentina Primera Nacional,2026,0.17341216,-0.850446567,-0.747144302,-0.055515265,0.263260279,-1.219071741,-1.071787681,-0.498843395,-0.467088909,-0.78564636,106,-57.09266,-0.18907106,96.10177559
